Epoch	Training Loss.	Learning Rate:  	T. Perplexity. 	V. Loss	V. Perplexity	
 1.5400e+02	 4.2119e+00	 1.0000e-05	 6.8858e+01	 5.7897e+00	 3.7206e+02	
 1.5500e+02	 4.2259e+00	 1.0000e-05	 7.0003e+01	 5.7895e+00	 3.7220e+02	
 1.5600e+02	 4.1978e+00	 1.0000e-05	 6.8098e+01	 5.7865e+00	 3.7118e+02	
 1.5700e+02	 4.1999e+00	 1.0000e-05	 6.8256e+01	 5.7840e+00	 3.7038e+02	
 1.5800e+02	 4.2043e+00	 1.0000e-05	 6.8571e+01	 5.7818e+00	 3.6968e+02	
 1.5900e+02	 4.1958e+00	 1.0000e-05	 6.7930e+01	 5.7812e+00	 3.6962e+02	
 1.6000e+02	 4.1793e+00	 1.0000e-05	 6.6790e+01	 5.7817e+00	 3.7008e+02	
 1.6100e+02	 4.1677e+00	 1.0000e-05	 6.6012e+01	 5.7809e+00	 3.6993e+02	
 1.6200e+02	 4.1620e+00	 1.0000e-05	 6.5528e+01	 5.7798e+00	 3.6969e+02	
 1.6300e+02	 4.1547e+00	 1.0000e-05	 6.5197e+01	 5.7779e+00	 3.6914e+02	
 1.6400e+02	 4.1479e+00	 1.0000e-05	 6.4758e+01	 5.7758e+00	 3.6856e+02	
 1.6500e+02	 4.1444e+00	 1.0000e-05	 6.4568e+01	 5.7748e+00	 3.6835e+02	
 1.6600e+02	 4.1383e+00	 1.0000e-05	 6.4294e+01	 5.7727e+00	 3.6772e+02	
 1.6700e+02	 4.1378e+00	 1.0000e-05	 6.4015e+01	 5.7709e+00	 3.6719e+02	
 1.6800e+02	 4.1055e+00	 1.0000e-05	 6.2186e+01	 5.7716e+00	 3.6769e+02	
 1.6900e+02	 4.1164e+00	 1.0000e-05	 6.2832e+01	 5.7713e+00	 3.6783e+02	
 1.7000e+02	 4.1125e+00	 1.0000e-05	 6.2549e+01	 5.7699e+00	 3.6748e+02	
 1.7100e+02	 4.1269e+00	 1.0000e-05	 6.3571e+01	 5.7676e+00	 3.6666e+02	
 1.7200e+02	 4.1099e+00	 1.0000e-05	 6.2269e+01	 5.7657e+00	 3.6613e+02	
